Idx	Frequency	Coverage (%)	Phrase
15741	11	20.72	олланда
15742	11	20.72	далеко
15743	11	20.72	энен
15744	11	20.72	главы рф
15745	11	20.73	эдуард
15746	11	20.73	1 марта
15747	11	20.73	"луч-энергия"
15748	11	20.73	мособлдумы
15749	11	20.73	требование
15750	11	20.73	класс
15751	11	20.73	аптеки
15752	11	20.73	помещение
15753	11	20.73	сообщает о
15754	11	20.73	восстановиться
15755	11	20.73	дворкович: рф
15756	11	20.73	разведут
15757	11	20.73	композитор
15758	11	20.73	храмов
15759	11	20.73	россии: история
15760	11	20.73	г начнет
15761	11	20.73	дальнее зарубежье
15762	11	20.73	прагу
15763	11	20.73	"севмаше"
15764	11	20.73	из-за засухи
15765	11	20.73	упавшей
15766	11	20.73	профессор
15767	11	20.74	на месте происшествия – хроника чп
15768	11	20.74	нуждающихся
15769	11	20.74	утечке
15770	11	20.74	начштаба
15771	11	20.74	греки
15772	11	20.74	госграницы
15773	11	20.74	мособлдума рассмотрит
15774	11	20.74	электропроводки
15775	11	20.74	сообщении
15776	11	20.74	инсульта
15777	11	20.74	помешают
15778	11	20.74	представителя
15779	11	20.74	воевать
15780	11	20.74	решает
15781	11	20.74	4-го
15782	11	20.74	ротенберг:
15783	11	20.74	бельгию
15784	11	20.74	пираты
15785	11	20.74	уральские
15786	11	20.74	супругой
15787	11	20.74	торги на рынке
15788	11	20.74	сон
15789	11	20.74	брянского
15790	11	20.74	госполитики
15791	11	20.74	тонну
15792	11	20.74	за выходные
15793	11	20.75	в парке
15794	11	20.75	купания
15795	11	20.75	лодок
15796	11	20.75	близка
15797	11	20.75	олимпийскую
15798	11	20.75	украденные
15799	11	20.75	маркин
15800	11	20.75	функции
15801	11	20.75	реновацию
15802	11	20.75	6-7%
15803	11	20.75	ополчением
15804	11	20.75	ливийские
15805	11	20.75	порошенко: киев
15806	11	20.75	взорвал
15807	11	20.75	ммдц
15808	11	20.75	наркотикам
15809	11	20.75	призы
15810	11	20.75	операциям
15811	11	20.75	о взятках
15812	11	20.75	e-mail
15813	11	20.75	пьяный полицейский
15814	11	20.75	поздравили
15815	11	20.75	москвы потушен,
15816	11	20.75	награде
15817	11	20.75	общение
15818	11	20.75	повышен
15819	11	20.76	милиция ищет
15820	11	20.76	"ливерпуль"
15821	11	20.76	кредитами
15822	11	20.76	снижать
15823	11	20.76	га леса
15824	11	20.76	младич
15825	11	20.76	разные
15826	11	20.76	применит
15827	11	20.76	главами мид
15828	11	20.76	выступлений
15829	11	20.76	опровергло информацию
15830	11	20.76	дск
15831	11	20.76	продюсер
15832	11	20.76	поместили
15833	11	20.76	пойме
15834	11	20.76	навальным
15835	11	20.76	норвегии,
15836	11	20.76	47%
15837	11	20.76	удмуртии,
15838	11	20.76	учить
15839	11	20.76	определено
15840	11	20.76	тмк
15841	11	20.76	работами
15842	11	20.77	рослесхоз: число
15843	11	20.77	военное сотрудничество
15844	11	20.77	стычке
15845	11	20.77	экзамен
15846	11	20.77	приходится
15847	11	20.77	позволила
15848	11	20.77	себя,
15849	11	20.77	журналистки
15850	11	20.77	звонков
15851	11	20.77	обстановки
15852	11	20.77	паломники
15853	11	20.77	гей-активистов
15854	11	20.77	опасным
15855	11	20.77	выходом
15856	11	20.77	глава рфс
15857	11	20.77	россии по баскетболу
15858	11	20.77	визовый
15859	11	20.77	стоимость проезда
15860	11	20.77	советские
15861	11	20.77	договорятся
15862	11	20.77	эксперты рассказали,
15863	11	20.77	абонентов
15864	11	20.77	изменениях
15865	11	20.77	8,5%
15866	11	20.77	приятеля
15867	11	20.77	правилах
15868	11	20.77	городка
15869	11	20.77	гибели людей
15870	11	20.78	могут быть
15871	11	20.78	водки
15872	11	20.78	экипаж мкс
15873	11	20.78	чемпионы
15874	11	20.78	могут снизить
15875	11	20.78	полигон
15876	11	20.78	переносить
15877	11	20.78	паводки
15878	11	20.78	о помощи
15879	11	20.78	копенгагене
15880	11	20.78	торговцев
15881	11	20.78	ски-кроссе
15882	11	20.78	ои,
15883	11	20.78	видит смысла
15884	11	20.78	детали
15885	11	20.78	тихонова
15886	11	20.78	миддлтон
15887	11	20.78	2,5 млрд руб
15888	11	20.78	кухни
15889	11	20.78	остапенко:
15890	11	20.78	ветке
15891	11	20.78	всю неделю
15892	11	20.78	кресс
15893	11	20.78	командование
15894	11	20.78	росстат: недельная
15895	11	20.79	усилил
15896	11	20.79	проводки
15897	11	20.79	фоне роста
15898	11	20.79	лаборатории
15899	11	20.79	отпусков
15900	11	20.79	исполнит
15901	11	20.79	бюджета-2013
15902	11	20.79	может вернуться
15903	11	20.79	внутренней статистике
15904	11	20.79	пьяную езду
15905	11	20.79	"кортес"
15906	11	20.79	первыми
15907	11	20.79	уникальные
15908	11	20.79	по запасам
15909	11	20.79	чернышенко:
15910	11	20.79	шедевры
15911	11	20.79	построено
15912	11	20.79	перми,
15913	11	20.79	минэкономики
15914	11	20.79	кришито
15915	11	20.80	оборот
15916	11	20.80	больше всех
15917	11	20.80	украинскую
15918	11	20.80	пациент
15919	11	20.80	табак
15920	11	20.80	галкина
15921	11	20.80	впереди
15922	11	20.80	рыбе
15923	11	20.80	доставленных
15924	11	20.80	пожарной
15925	11	20.80	юге рф
15926	11	20.80	мастер-класс
15927	11	20.80	вылетает
15928	11	20.80	вэбом
15929	11	20.80	предлагает создать
15930	11	20.80	купание
15931	11	20.80	использоваться
15932	11	20.80	кубке россии
15933	11	20.80	директоров
15934	11	20.80	два автомобиля столкнулись
15935	11	20.80	польши:
15936	11	20.80	аномальная
15937	11	20.80	проиграла на старте
15938	11	20.80	миронова
15939	11	20.81	хонсю
15940	11	20.81	москвы хотят
15941	11	20.81	израильтян
15942	11	20.81	применением
15943	11	20.81	устранят
15944	11	20.81	военнослужащего
15945	11	20.81	калининградцев
15946	11	20.81	поляков
15947	11	20.81	виновен
15948	11	20.81	суздале
15949	11	20.81	вбд
15950	11	20.81	оркестром
15951	11	20.81	машины,
15952	11	20.81	хоккее
15953	11	20.81	установки
15954	11	20.81	дарфуре
15955	11	20.81	владикавказа
15956	11	20.81	затопления
15957	11	20.81	саду
15958	11	20.81	гостиничный
15959	11	20.81	возросли
15960	11	20.81	агента
15961	11	20.81	искали
15962	11	20.81	залив
15963	11	20.81	канаде,
15964	11	20.82	после реконструкции
15965	11	20.82	находящихся
15966	11	20.82	"парке
15967	11	20.82	компьютеров
15968	11	20.82	билет
15969	11	20.82	опознание
15970	11	20.82	иларион:
15971	11	20.82	погоду
15972	11	20.82	националиста
15973	11	20.82	митинговали
15974	11	20.82	эг
15975	11	20.82	"стратегии-2020"
15976	11	20.82	антонов
15977	11	20.82	безопасности"
15978	11	20.82	на кубе
15979	11	20.82	признано законным
15980	11	20.82	маневр
15981	11	20.82	совбеза рф
15982	11	20.82	университет
15983	11	20.82	рейсах
15984	11	20.83	подмосковье локализован
15985	11	20.83	нигере
15986	11	20.83	улицах петербурга
15987	11	20.83	глава фк
15988	11	20.83	российских хоккеистов
15989	11	20.83	разгромить
15990	11	20.83	хорват
15991	11	20.83	инвестфонд
15992	11	20.83	подтоплено
15993	11	20.83	госбезопасности
15994	11	20.83	фронтовиков
15995	11	20.83	кредитование
15996	11	20.83	учеными
15997	11	20.83	пациентки
15998	11	20.83	прокуратура требует
15999	11	20.83	1,8 млрд руб
16000	11	20.83	из-за циклона
16001	11	20.83	москвы восстановлено
16002	11	20.83	хопмана
16003	11	20.83	говорил
16004	11	20.83	рост промпроизводства
16005	11	20.83	должен стать
16006	11	20.83	"известий"
16007	11	20.84	на шахматном турнире
16008	11	20.84	в декабре
16009	11	20.84	обеспечению
16010	11	20.84	дортмунде
16011	11	20.84	гаджиев
16012	11	20.84	стол о
16013	11	20.84	пиратством
16014	11	20.84	встречает
16015	11	20.84	бразильской
16016	11	20.84	жертвами нападения
16017	11	20.84	правозащитников
16018	11	20.84	обеспечении
16019	11	20.84	чм по биатлону
16020	11	20.84	стуруа
16021	11	20.84	взрыв газа
16022	11	20.84	рекордную
16023	11	20.84	выборах-2012
16024	11	20.84	заявляет о
16025	11	20.84	нужды
16026	11	20.84	другое
16027	11	20.85	закончил
16028	11	20.85	приходит
16029	11	20.85	"звериные новости":
16030	11	20.85	новейший
16031	11	20.85	заседаний
16032	11	20.85	улучшит
16033	11	20.85	саратовская область
16034	11	20.85	сро
16035	11	20.85	жанаозене
16036	11	20.85	погодой
16037	11	20.85	правящей
16038	11	20.85	культур
16039	11	20.85	соратника
16040	11	20.85	командир
16041	11	20.85	всероссийский конкурс
16042	11	20.85	москве локализован
16043	11	20.85	демократов
16044	11	20.85	крупная
16045	11	20.85	нижегородской
16046	11	20.86	лишение
16047	11	20.86	мурманского
16048	11	20.86	норме, сообщает
